Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
6435,Don King Boxing,Wii,2009.0,Sports,Take-Two Interactive,-0.1534203353428688,-0.09335755083448397,-0.25153953697432324,-0.09659601999558601,-0.1728112404786978
6436,Atelier Ayesha: The Alchemist of Dusk,PS3,2012.0,Role-Playing,Tecmo Koei,-0.2510416943511972,-0.21168698062572044,0.19982928447885873,-0.14943725349916465,-0.1728112404786978
6437,Angry Birds Trilogy,X360,2012.0,Action,Activision,-0.10460965583870463,-0.172243837361975,-0.25153953697432324,-0.14943725349916465,-0.1728112404786978
6438,Dragon Ball Z: Tenkaichi Tag Team,PSP,2010.0,Fighting,Namco Bandai Games,-0.190028344970992,-0.21168698062572044,0.03862613395986513,-0.09659601999558601,-0.1728112404786978
6439,Sonic X: Game Boy Advance Video Volume 1,GBA,2004.0,Misc,,-0.09240698596266356,-0.15252226573010222,-0.25153953697432324,-0.255119720506322,-0.1728112404786978
6440,ESPN NBA Basketball,XB,2003.0,Sports,Sega,-0.0802043160866225,-0.172243837361975,-0.25153953697432324,-0.2022784870027433,-0.1728112404786978
6441,Gallop Racer 2: One and Only Road to Victory,PS,1997.0,Sports,Tecmo Koei,-0.32425771360744354,-0.29057326715321147,0.5544762156206445,-0.14943725349916465,-0.1728112404786978
6442,NBA 07,PS3,2006.0,Sports,Sony Computer Entertainment,-0.03139363658245832,-0.29057326715321147,-0.21929890687052456,-0.14943725349916465,-0.17922009964434188
6443,Lowrider,PS2,2002.0,Misc,Pacific Century Cyber Works,-0.190028344970992,-0.11307912246635674,-0.1548176466629271,-0.09659601999558601,-0.17922009964434188
6444,Reload: Target Down,Wii,2010.0,Shooter,Mastiff,-0.019190966706417255,-0.29057326715321147,-0.25153953697432324,-0.14943725349916465,-0.17922009964434188
6445,All-Pro Football 2K8,X360,2007.0,Sports,Take-Two Interactive,-0.03139363658245832,-0.29057326715321147,-0.25153953697432324,-0.14943725349916465,-0.17922009964434188
6446,Dungeons & Dragons: Eye of the Beholder,GBA,2002.0,Role-Playing,Atari,-0.09240698596266356,-0.15252226573010222,-0.25153953697432324,-0.255119720506322,-0.17922009964434188
6447,The Crew,X360,2014.0,Racing,Ubisoft,-0.2510416943511972,0.06441502222049801,-0.25153953697432324,-0.14943725349916465,-0.17922009964434188
"6448,""Barbie: Jet, Set & Style!"",Wii,2011,Misc,THQ,0.23,0.01,0,0.02,0.26;",,,,,,,,,,
6449,Battlestations: Midway,X360,2007.0,Strategy,Eidos Interactive,-0.06800164621058147,-0.251130123889466,-0.25153953697432324,-0.14943725349916465,-0.17922009964434188
6450,Rayman DS,DS,2005.0,Platform,Ubisoft,-0.06800164621058147,-0.21168698062572044,-0.25153953697432324,-0.14943725349916465,-0.17922009964434188
6451,Gundam Breaker,PS3,2013.0,Action,Namco Bandai Games,-0.32425771360744354,-0.29057326715321147,0.5867168457244433,-0.255119720506322,-0.17922009964434188
6452,The House of the Dead 2,DC,1998.0,Shooter,Sega,-0.32425771360744354,-0.29057326715321147,0.5867168457244433,-0.255119720506322,-0.17922009964434188
6453,Create,Wii,2010.0,Action,Electronic Arts,-0.05579897633454041,-0.23140855225759321,-0.25153953697432324,-0.14943725349916465,-0.17922009964434188
6454,A.C.E.: Another Century's Episode R,PS3,2010.0,Simulation,Namco Bandai Games,-0.32425771360744354,-0.29057326715321147,0.5867168457244433,-0.255119720506322,-0.17922009964434188
6455,Littlest Pet Shop: Friends,Wii,2009.0,Simulation,Electronic Arts,-0.05579897633454041,-0.251130123889466,-0.25153953697432324,-0.14943725349916465,-0.17922009964434188
6456,Rune: Viking Warlord,PS2,2001.0,Action,Take-Two Interactive,-0.16562300521890988,-0.09335755083448397,-0.25153953697432324,-0.09659601999558601,-0.17922009964434188
6457,Panzer Dragoon Orta,XB,2002.0,Shooter,Sega,-0.12901499559078672,-0.19196540899384773,-0.1225770165591284,-0.2022784870027433,-0.17922009964434188
6458,Jikkyou Powerful Pro Yakyuu '99 Ketteiban,PS,1999.0,Sports,Konami Digital Entertainment,-0.32425771360744354,-0.29057326715321147,0.5544762156206445,-0.14943725349916465,-0.17922009964434188
6459,Dragon Age Origins: Awakening,PS3,2010.0,Role-Playing,Spike,-0.03139363658245832,-0.29057326715321147,-0.25153953697432324,-0.14943725349916465,-0.17922009964434188
6460,King's Field II,PS,1996.0,Role-Playing,From Software,-0.22663635459911513,-0.172243837361975,0.10310739416746256,-0.14943725349916465,-0.17922009964434188
6461,Danganronpa 2: Goodbye Despair,PSV,2014.0,Misc,Nippon Ichi Software,-0.16562300521890988,-0.15252226573010222,-0.25153953697432324,0.061927680515149984,-0.17922009964434188
6462,Aikatsu! 2-nin no My Princess,3DS,2013.0,Action,Namco Bandai Games,-0.32425771360744354,-0.29057326715321147,0.5867168457244433,-0.255119720506322,-0.17922009964434188
6463,Beyblade: Metal Fusion,DS,2009.0,Role-Playing,Hudson Soft,-0.22663635459911513,-0.23140855225759321,0.19982928447885873,-0.2022784870027433,-0.17922009964434188
6464,NCAA Gamebreaker,PS,1996.0,Sports,Sony Computer Entertainment,-0.1412176654668278,-0.09335755083448397,-0.25153953697432324,-0.14943725349916465,-0.17922009964434188
6465,Petz: Horsez 2,PS2,2007.0,Simulation,Ubisoft,-0.16562300521890988,-0.09335755083448397,-0.25153953697432324,-0.09659601999558601,-0.17922009964434188
6466,NPPL: Championship Paintball 2009,PS2,2008.0,Shooter,Activision Value,-0.16562300521890988,-0.09335755083448397,-0.25153953697432324,-0.09659601999558601,-0.17922009964434188
6467,Skylanders: SuperChargers,Wii,2015.0,Action,Activision,-0.2632443642272383,0.08413659385237078,-0.25153953697432324,-0.14943725349916465,-0.17922009964434188
6468,Zoo Tycoon 2: Ultimate Collection,PC,2008.0,Strategy,Microsoft Game Studios,-0.27544703410327936,0.06441502222049801,-0.25153953697432324,-0.04375478649200733,-0.17922009964434188
6469,Tomba!,PS,1997.0,Platform,Sony Computer Entertainment,-0.1412176654668278,-0.09335755083448397,-0.25153953697432324,-0.14943725349916465,-0.17922009964434188
6470,Love Plus,DS,2009.0,Simulation,Konami Digital Entertainment,-0.32425771360744354,-0.29057326715321147,0.5867168457244433,-0.255119720506322,-0.17922009964434188
6471,Tales of Innocence,DS,2007.0,Role-Playing,Namco Bandai Games,-0.32425771360744354,-0.29057326715321147,0.5867168457244433,-0.255119720506322,-0.17922009964434188
6472,MLB SlugFest 2006,PS2,2006.0,Sports,Midway Games,-0.16562300521890988,-0.09335755083448397,-0.25153953697432324,-0.09659601999558601,-0.17922009964434188
6473,J Stars Victory Vs.,PSV,2014.0,Fighting,Namco Bandai Games,-0.32425771360744354,-0.15252226573010222,0.29655117479025483,-0.14943725349916465,-0.17922009964434188
6474,Rugrats: I Gotta Go Party,GBA,2002.0,Action,THQ,-0.09240698596266356,-0.15252226573010222,-0.25153953697432324,-0.255119720506322,-0.17922009964434188
6475,Virtua Racing,GEN,1994.0,Racing,Sega,-0.32425771360744354,-0.29057326715321147,0.5867168457244433,-0.255119720506322,-0.17922009964434188
6476,Crash Tag Team Racing,PSP,2005.0,Racing,Vivendi Games,-0.12901499559078672,-0.172243837361975,-0.25153953697432324,-0.04375478649200733,-0.17922009964434188
6477,Prison Break: The Conspiracy,PS3,2010.0,Action,Deep Silver,-0.2632443642272383,0.024971878956752527,-0.25153953697432324,0.009086447011571349,-0.17922009964434188
6478,Bolt,PS2,2008.0,Adventure,Disney Interactive Studios,-0.21443368472307409,-0.251130123889466,-0.25153953697432324,0.5903400155509366,-0.17922009964434188
6479,DS Bungaku Zenshuu,DS,2007.0,Misc,Nintendo,-0.32425771360744354,-0.29057326715321147,0.5867168457244433,-0.255119720506322,-0.17922009964434188
6480,We Cheer 2,Wii,2009.0,Simulation,Namco Bandai Games,-0.03139363658245832,-0.29057326715321147,-0.25153953697432324,-0.14943725349916465,-0.17922009964434188
6481,Nancy Drew: The Mystery of the Clue Bender Society,DS,2008.0,Adventure,Codemasters,-0.03139363658245832,-0.29057326715321147,-0.25153953697432324,-0.14943725349916465,-0.17922009964434188
6482,Inazuma Eleven GO 3: Galaxy,3DS,2013.0,Sports,Level 5,-0.32425771360744354,-0.29057326715321147,0.5867168457244433,-0.255119720506322,-0.17922009964434188
6483,Ford Racing 3,PS2,2004.0,Racing,Take-Two Interactive,-0.16562300521890988,-0.09335755083448397,-0.25153953697432324,-0.09659601999558601,-0.17922009964434188
6484,Michael Jackson: The Experience,DS,2010.0,Misc,Ubisoft,-0.05579897633454041,-0.23140855225759321,-0.25153953697432324,-0.14943725349916465,-0.17922009964434188
6485,Phantasy Star Universe: Ambition of the Illuminus,PS2,2007.0,Role-Playing,Sega,-0.202231014847033,-0.13280069409822948,-0.09033638645532968,-0.09659601999558601,-0.17922009964434188
6486,Project Runway,Wii,2010.0,Simulation,Atari,-0.03139363658245832,-0.29057326715321147,-0.25153953697432324,-0.14943725349916465,-0.17922009964434188
6487,Jikkyou Powerful Pro Yakyuu 2013,PS3,2013.0,Sports,Konami Digital Entertainment,-0.32425771360744354,-0.29057326715321147,0.5867168457244433,-0.255119720506322,-0.17922009964434188
6488,The Adventures of Jimmy Neutron Boy Genius vs. Jimmy Negatron,GBA,2002.0,Action,THQ,-0.09240698596266356,-0.15252226573010222,-0.25153953697432324,-0.255119720506322,-0.17922009964434188
6489,Sengoku Basara 2,PS2,2006.0,Action,Capcom,-0.32425771360744354,-0.29057326715321147,0.5867168457244433,-0.255119720506322,-0.17922009964434188
6490,Naruto: Ultimate Ninja Heroes,PSP,2006.0,Fighting,Namco Bandai Games,-0.006988296830376191,-0.29057326715321147,-0.25153953697432324,-0.255119720506322,-0.17922009964434188
6491,Inazuma Eleven Strikers,Wii,2011.0,Role-Playing,Nintendo,-0.32425771360744354,-0.2708516955213387,0.5544762156206445,-0.255119720506322,-0.17922009964434188
6492,Hey Arnold! The Movie,GBA,2002.0,Platform,THQ,-0.09240698596266356,-0.15252226573010222,-0.25153953697432324,-0.255119720506322,-0.17922009964434188
6493,Final Fantasy V Advance,GBA,2006.0,Role-Playing,Nintendo,-0.32425771360744354,-0.29057326715321147,0.5867168457244433,-0.2022784870027433,-0.17922009964434188
6494,Need for Speed: Most Wanted,GBA,2005.0,Racing,Electronic Arts,-0.09240698596266356,-0.15252226573010222,-0.25153953697432324,-0.255119720506322,-0.17922009964434188
6495,Lumines: Electronic Symphony,PSV,2012.0,Misc,Ubisoft,-0.190028344970992,-0.09335755083448397,-0.21929890687052456,0.009086447011571349,-0.17922009964434188
6496,Star Trek: Invasion,PS,2000.0,Simulation,Activision,-0.1412176654668278,-0.09335755083448397,-0.25153953697432324,-0.14943725349916465,-0.17922009964434188
6497,Final Fantasy Crystal Chronicles: Echoes of Time,Wii,2009.0,Role-Playing,Square Enix,-0.16562300521890988,-0.172243837361975,-0.09033638645532968,-0.14943725349916465,-0.17922009964434188
6498,Jonah Lomu Rugby Challenge,PS3,,Sports,Home Entertainment Suppliers,-0.32425771360744354,0.10385816548424354,-0.25153953697432324,0.061927680515149984,-0.17922009964434188
6499,Babysitting Mania,DS,2008.0,Simulation,Majesco Entertainment,-0.03139363658245832,-0.29057326715321147,-0.25153953697432324,-0.14943725349916465,-0.17922009964434188
6500,Star Wars: Bounty Hunter,GC,2002.0,Shooter,LucasArts,-0.0802043160866225,-0.19196540899384773,-0.25153953697432324,-0.2022784870027433,-0.17922009964434188
6501,Tom and Jerry in War of the Whiskers,PS2,2002.0,Fighting,Ubisoft,-0.16562300521890988,-0.09335755083448397,-0.25153953697432324,-0.09659601999558601,-0.17922009964434188
6502,Ace Attorney Investigations 2,DS,2011.0,Adventure,Capcom,-0.32425771360744354,-0.29057326715321147,0.5867168457244433,-0.255119720506322,-0.17922009964434188
6503,Minute to Win It,Wii,2010.0,Misc,Zoo Games,-0.019190966706417255,-0.29057326715321147,-0.25153953697432324,-0.14943725349916465,-0.17922009964434188
6504,Smart Girl's Playhouse,DS,2007.0,Misc,505 Games,-0.03139363658245832,-0.29057326715321147,-0.25153953697432324,-0.14943725349916465,-0.17922009964434188
6505,Racquet Sports,Wii,2010.0,Sports,Ubisoft,-0.1534203353428688,-0.11307912246635674,-0.25153953697432324,-0.14943725349916465,-0.17922009964434188
6506,TouchMaster 3(Others sales),DS,2009.0,Puzzle,Warner Bros. Interactive Entertainment,-0.32425771360744354,0.1827444520117345,-0.25153953697432324,-0.14943725349916465,-0.17922009964434188
6507,The Elder Scrolls IV: Oblivion,PC,2006.0,Role-Playing,Take-Two Interactive,-0.31205504373140247,0.10385816548424354,-0.25153953697432324,0.009086447011571349,-0.17922009964434188
6508,Jikkyou Powerful Pro Yakyuu 2011,PS3,2011.0,Sports,Konami Digital Entertainment,-0.32425771360744354,-0.29057326715321147,0.5867168457244433,-0.255119720506322,-0.17922009964434188
6509,Madden NFL 2005,DS,2004.0,Sports,Electronic Arts,-0.03139363658245832,-0.29057326715321147,-0.25153953697432324,-0.14943725349916465,-0.17922009964434188
6510,Skylanders: Trap Team,3DS,2014.0,Action,Activision,-0.1534203353428688,-0.09335755083448397,-0.25153953697432324,-0.14943725349916465,-0.17922009964434188
6511,Yu-Gi-Oh! Ultimate Masters: World Championship Tournament 2006,GBA,2006.0,Misc,Konami Digital Entertainment,-0.1534203353428688,-0.19196540899384773,-0.025855126247732254,-0.2022784870027433,-0.17922009964434188
6512,Power Pro Kun Pocket 5,GBA,2003.0,Sports,Konami Digital Entertainment,-0.32425771360744354,-0.29057326715321147,0.5544762156206445,-0.2022784870027433,-0.17922009964434188
6513,Konjiki no Gashbell!! Makai no Bookmark,GBA,2004.0,Adventure,Banpresto,-0.32425771360744354,-0.29057326715321147,0.5544762156206445,-0.2022784870027433,-0.17922009964434188
6514,Plants vs. Zombies,X360,2010.0,Strategy,PopCap Games,-0.03139363658245832,-0.29057326715321147,-0.25153953697432324,-0.14943725349916465,-0.17922009964434188
6515,Riding Spirits,PS2,2002.0,Racing,BAM! Entertainment,-0.16562300521890988,-0.09335755083448397,-0.25153953697432324,-0.09659601999558601,-0.17922009964434188
6516,Disney Sing It: Pop Hits,PS3,2009.0,Misc,Disney Interactive Studios,-0.11681232571474566,-0.19196540899384773,-0.25153953697432324,-0.09659601999558601,-0.17922009964434188
6517,Indiana Jones and the Staff of Kings,DS,2009.0,Action,Activision,-0.11681232571474566,-0.15252226573010222,-0.25153953697432324,-0.14943725349916465,-0.17922009964434188
6518,Etrian Odyssey Untold: The Millennium Girl,3DS,2013.0,Role-Playing,Atlus,-0.202231014847033,-0.2708516955213387,0.19982928447885873,-0.2022784870027433,-0.17922009964434188
6519,Bust A Groove 2,PS,1999.0,Misc,Enix Corporation,-0.27544703410327936,-0.23140855225759321,0.3287918048940535,-0.14943725349916465,-0.17922009964434188
6520,Hatsune Miku: Project Diva,PSP,2009.0,Misc,Sega,-0.32425771360744354,-0.29057326715321147,0.5867168457244433,-0.255119720506322,-0.17922009964434188
6521,Juiced 2: Hot Import Nights,PS3,2007.0,Racing,THQ,-0.10460965583870463,-0.21168698062572044,-0.21929890687052456,-0.09659601999558601,-0.17922009964434188
6522,Gundam Battle Universe,PSP,2008.0,Fighting,Namco Bandai Games,-0.32425771360744354,-0.29057326715321147,0.5867168457244433,-0.255119720506322,-0.17922009964434188
6523,Sengoku Basara: Battle Heroes,PSP,2009.0,Action,Capcom,-0.32425771360744354,-0.29057326715321147,0.5867168457244433,-0.255119720506322,-0.17922009964434188
6524,Nightmare Creatures,N64,1996.0,Action,Activision,-0.06800164621058147,-0.19196540899384773,-0.25153953697432324,-0.255119720506322,-0.17922009964434188
6525,Star Wars Episode I: Battle for Naboo,N64,2000.0,Simulation,LucasArts,-0.06800164621058147,-0.19196540899384773,-0.25153953697432324,-0.255119720506322,-0.17922009964434188
6526,Duke Nukem: Zero Hour,N64,1999.0,Shooter,GT Interactive,-0.06800164621058147,-0.19196540899384773,-0.25153953697432324,-0.255119720506322,-0.17922009964434188
6527,Armorines: Project S.W.A.R.M.,N64,1999.0,Shooter,Acclaim Entertainment,-0.06800164621058147,-0.19196540899384773,-0.25153953697432324,-0.255119720506322,-0.17922009964434188
6528,NCAA March Madness 08,PS2,2007.0,Sports,Electronic Arts,-0.16562300521890988,-0.09335755083448397,-0.25153953697432324,-0.09659601999558601,-0.17922009964434188
6529,Armored Core: Nexus,PS2,2004.0,Simulation,Indie Games,-0.2510416943511972,-0.19196540899384773,0.19982928447885873,-0.14943725349916465,-0.17922009964434188
6530,Evolution Skateboarding,PS2,2002.0,Sports,Konami Digital Entertainment,-0.16562300521890988,-0.09335755083448397,-0.25153953697432324,-0.09659601999558601,-0.17922009964434188
6531,Dora the Explorer: The Search for Pirate Pig's Treasure,GBA,2002.0,Adventure,NewKidCo,-0.09240698596266356,-0.15252226573010222,-0.25153953697432324,-0.255119720506322,-0.17922009964434188
6532,Muramasa: The Demon Blade,PSV,2013.0,Role-Playing,Marvelous Entertainment,-0.16562300521890988,-0.29057326715321147,0.07086676406366386,-0.09659601999558601,-0.17922009964434188
6533,Yakuza: Ishin,PS3,2014.0,Action,Sega,-0.32425771360744354,-0.29057326715321147,0.5867168457244433,-0.255119720506322,-0.17922009964434188
6534,Indiana Jones and the Staff of Kings,PSP,2009.0,Action,Activision,-0.190028344970992,-0.09335755083448397,-0.25153953697432324,0.061927680515149984,-0.17922009964434188
6535,Tony Hawk: Shred,X360,2010.0,Sports,Activision,-0.11681232571474566,-0.15252226573010222,-0.25153953697432324,-0.14943725349916465,-0.17922009964434188
6536,Outlaw Volleyball,XB,2003.0,Sports,TDK Mediactive,-0.09240698596266356,-0.172243837361975,-0.25153953697432324,-0.2022784870027433,-0.17922009964434188
6537,Batman: Vengeance,GC,2001.0,Adventure,Ubisoft,-0.0802043160866225,-0.19196540899384773,-0.25153953697432324,-0.2022784870027433,-0.17922009964434188
6538,The Amazing Spider-Man 2 (2014),X360,2014.0,Action,Activision,-0.202231014847033,-0.014471264306992951,-0.25153953697432324,-0.14943725349916465,-0.17922009964434188
6539,RealSports Football,2600,1981.0,Sports,Atari,-0.03139363658245832,-0.2708516955213387,-0.25153953697432324,-0.255119720506322,-0.17922009964434188
6540,Tiger Woods PGA Tour 10,PS2,2009.0,Sports,Electronic Arts,-0.17782567509495092,-0.2708516955213387,-0.25153953697432324,0.4318163150402007,-0.17922009964434188
6541,SD Gundam G Generation: Cross Drive,DS,2007.0,Strategy,Namco Bandai Games,-0.32425771360744354,-0.29057326715321147,0.5867168457244433,-0.255119720506322,-0.17922009964434188
6542,Tom Clancy's Splinter Cell: Double Agent,PS3,2007.0,Action,Ubisoft,-0.0802043160866225,-0.23140855225759321,-0.25153953697432324,-0.09659601999558601,-0.17922009964434188
6543,Monsters vs. Aliens,Wii,2009.0,Action,Activision,-0.1534203353428688,-0.11307912246635674,-0.25153953697432324,-0.09659601999558601,-0.17922009964434188
6544,Dungeons & Dragons Heroes,XB,2003.0,Role-Playing,Atari,-0.09240698596266356,-0.172243837361975,-0.25153953697432324,-0.2022784870027433,-0.17922009964434188
6545,The Testament of Sherlock Holmes,PS3,2012.0,Adventure,Focus Home Interactive,-0.2632443642272383,0.005250307324879761,-0.25153953697432324,0.061927680515149984,-0.17922009964434188
